id,departtime,from,to,vehicleClass,algorithm
11542,45001,1451072900,1961053900,C,0
11543,45001,1451155801,1450420701,C,0
11544,45002,1451059800,1961056200,C,0
11545,45002,1960054000,1961060400,C,0
11546,45002,1450594800,1450594700,C,0
11547,45002,1451112300,1451183501,C,0
11548,45002,1450573718,1451053700,C,0
11549,45002,1451184101,1960982400,C,0
11550,45002,1960003302,1961174500,C,0
11551,45003,1450048402,1450002905,C,0
11552,45003,1960000817,1961055800,C,0
11553,45003,1450069402,1451053300,C,0
11554,45003,1960982900,1961069000,C,0
11555,45003,1451098600,1451094100,C,0
11556,45003,1961071600,1450047704,C,0
11557,45004,1451099300,1960241101,C,0
11558,45004,1451107700,1960068502,C,0
11559,45004,1451092000,1960068900,C,0
11560,45004,1451138300,1451090600,C,0
11561,45005,1961054500,1961230501,C,0
11562,45005,1960226600,1960062700,C,0
11563,45005,1451104700,1450811204,C,0
11564,45006,1451177101,1961058800,C,0
11565,45006,1451088700,1450811805,C,0
11566,45006,1451094600,1451099100,C,0
11567,45006,1960000817,1451091900,C,0
11568,45006,1450056356,1450921600,C,0
11569,45006,1451068600,1450927200,C,0
11570,45006,1961296801,1450008200,C,0
11571,45007,1451204501,1450053000,C,0
11572,45007,1451110600,1451176901,C,0
11573,45007,1961298901,1961059700,C,0
11574,45007,1451053600,1450573621,C,0
11575,45007,1451097200,1450573306,C,0
11576,45007,1961207501,1961067400,C,0
11577,45007,1451172401,1960072600,C,0
11578,45007,1451195901,1960076900,C,0
11579,45007,1451142000,1450810100,C,0
11580,45007,1451045900,1450812701,C,0
11581,45008,1960072001,1450928700,C,0
11582,45008,1960053600,1960990200,C,0
11583,45008,1451190101,1450993300,C,0
11584,45008,1451049300,1960982900,C,0
11585,45008,1450068100,1960056108,C,0
11586,45008,1450069300,1450003900,C,0
11587,45009,1960064901,1960063900,C,0
11588,45009,1450011704,1450421400,C,0
11589,45009,1451063600,1450012002,C,0
11590,45009,1450058800,1450057600,C,0
11591,45009,1451091100,1960992400,C,0
11592,45009,1960079706,1961065500,C,0
11593,45009,1451121200,1960000713,C,0
11594,45009,1961205601,1961069600,C,0
11595,45010,1451144400,1451121100,C,0
11596,45010,1961058900,1450573317,C,0
11597,45010,1960071901,1960985500,C,0
11598,45010,1450002903,1451180001,C,0
11599,45010,1451094800,1451101100,C,0
11600,45010,1960694400,1450049903,C,0
11601,45011,1960063900,1450808301,C,0
11602,45011,1450910602,1450811705,C,0
11603,45011,1960051900,1960531000,C,0
11604,45011,1961065700,1960000712,C,0
11605,45011,1451187501,1960068001,C,0
11606,45012,1960066401,1450808700,C,0
11607,45012,1960006300,1450913500,C,0
11608,45012,1451118100,1450573405,C,0
11609,45012,1450809202,1450420800,C,0
11610,45012,1451141500,1451116800,C,0
11611,45013,1450811306,1450810401,C,0
11612,45013,1451046800,1450053408,C,0
11613,45013,1450057600,1960056800,C,0
11614,45013,1451108300,1961057400,C,0
11615,45013,1961207101,1961256401,C,0
11616,45013,1450009324,1450913002,C,0
11617,45013,1961070100,1961204901,C,0
11618,45014,1450069402,1960695200,C,0
11619,45014,1961265201,1451085200,C,0
11620,45014,1451121000,1960919200,C,0
11621,45014,1450051002,1450809400,C,0
11622,45014,1450067700,1451155901,C,0
11623,45014,1960056203,1960531300,C,0
11624,45014,1450913500,1450923700,C,0
11625,45014,1450573714,1450812704,C,0
11626,45014,1451089100,1451080900,C,0
11627,45014,1451059600,1451088100,C,0
11628,45014,1451189501,1451082900,C,0
11629,45015,1451079300,1960001704,C,0
11630,45015,1450808700,1960068301,C,0
11631,45015,1961265101,1961065900,C,0
11632,45015,1451060300,1451184701,C,0
11633,45015,1450336400,1451052300,C,0
11634,45015,1961071000,1960241001,C,0
11635,45015,1451116600,1960005100,C,0
11636,45016,1960077100,1450013402,C,0
11637,45016,1961098900,1960082002,C,0
11638,45016,1450928100,1450050004,C,0
11639,45016,1451196201,1451087100,C,0
11640,45016,1961290201,1960009510,C,0
11641,45016,1451105800,1450009600,C,0
11642,45017,1961044500,1961044400,C,0
11643,45017,1960048100,1960983200,C,0
11644,45017,1960049500,1451087300,C,0
11645,45018,1450338100,1450044700,C,0
11646,45018,1451082200,1451104200,C,0
11647,45018,1450991101,1450811204,C,0
11648,45018,1961069600,1960072302,C,0
11649,45018,1450420000,1451140800,C,0
11650,45018,1451143900,1450009324,C,0
11651,45018,1450012901,1961262101,C,0
11652,45018,1961065200,1960985500,C,0
11653,45019,1451196201,1450573311,C,0
11654,45019,1960242300,1961244101,C,0
11655,45019,1451162401,1451155401,C,0
11656,45019,1450990600,1960059200,C,0
11657,45019,1960226700,1960006205,C,0
11658,45020,1451195201,1451173401,C,0
11659,45020,1451046900,1960985100,C,0
11660,45020,1451051800,1450807901,C,0
11661,45020,1960061900,1961058100,C,0
11662,45020,1451174801,1961054800,C,0
11663,45020,1450908003,1450928400,C,0
11664,45020,1451046900,1450808301,C,0
11665,45020,1960067700,1960065002,C,0
11666,45021,1961296401,1450675702,C,0
11667,45021,1450928200,1960244500,C,0
11668,45021,1450063708,1450911600,C,0
11669,45021,1451053500,1451094200,C,0
11670,45021,1450915600,1450052700,C,0
11671,45021,1451165501,1960073604,C,0
11672,45021,1451099400,1451176401,C,0
11673,45021,1450015401,1451205201,C,0
11674,45022,1450674800,1451173501,C,0
11675,45022,1450010403,1451095300,C,0
11676,45022,1450013500,1450573604,C,0
11677,45022,1450050202,1450049102,C,0
11678,45022,1451117100,1451100800,C,0
11679,45022,1960063900,1960988300,C,0
11680,45022,1961256201,1961263501,C,0
11681,45022,1451173601,1961199101,C,0
11682,45022,1451190901,1451094400,C,0
11683,45023,1960053800,1960993600,C,0
11684,45023,1450009324,1451178701,C,0
11685,45023,1450420703,1451193601,C,0
11686,45023,1961298101,1961295701,C,0
11687,45023,1450335402,1451089700,C,0
11688,45023,1960057104,1451104400,C,0
11689,45023,1960243100,1960062100,C,0
11690,45023,1451171601,1451083100,C,0
11691,45023,1960229500,1960000500,C,0
11692,45023,1960076503,1961268501,C,0
11693,45023,1961260501,1961244301,C,0
11694,45023,1450927600,1961301201,C,0
11695,45024,1451101300,1451185101,C,0
11696,45024,1960985500,1450068900,C,0
11697,45024,1451091500,1451051400,C,0
11698,45024,1960071406,1960009001,C,0
11699,45025,1960070601,1960000815,C,0
11700,45025,1961298101,1961299501,C,0
11701,45025,1961028200,1960078900,C,0
11702,45025,1960991100,1960073801,C,0
11703,45025,1451106900,1961074000,C,0
11704,45026,1960229400,1450911700,C,0
11705,45026,1451107000,1451102700,C,0
11706,45026,1451090200,1450421100,C,0
11707,45026,1961063200,1961263401,C,0
11708,45026,1451085500,1960065301,C,0
11709,45026,1960987600,1960080100,C,0
11710,45026,1451140000,1450068900,C,0
11711,45026,1451086900,1451196301,C,0
11712,45026,1961257101,1961059800,C,0
11713,45026,1451102500,1450069401,C,0
11714,45026,1960241102,1960001804,C,0
11715,45026,1961063900,1961074800,C,0
11716,45027,1960068702,1451111500,C,0
11717,45027,1961238101,1451101900,C,0
11718,45027,1961059500,1450010602,C,0
11719,45027,1961057900,1960063800,C,0
11720,45027,1451055200,1961255801,C,0
11721,45028,1451102900,1450573313,C,0
11722,45028,1451090000,1450812303,C,0
11723,45028,1451120500,1961204701,C,0
11724,45028,1960694600,1961070000,C,0
11725,45029,1961065700,1961053800,C,0
11726,45029,1450573712,1450811703,C,0
11727,45029,1961052300,1961254501,C,0
11728,45029,1451142600,1961072200,C,0
11729,45029,1451102100,1450065708,C,0
11730,45029,1450067700,1450007800,C,0
11731,45029,1451051400,1450421700,C,0
11732,45029,1450810900,1961300501,C,0
11733,45030,1961174400,1450916800,C,0
11734,45030,1960056211,1960001900,C,0
11735,45030,1960007203,1451182001,C,0
11736,45030,1450993000,1961266101,C,0
11737,45030,1451056200,1960005802,C,0
11738,45030,1451095200,1450921700,C,0
11739,45030,1960216600,1450812303,C,0
11740,45030,1451087600,1450573402,C,0
11741,45030,1960993300,1960065900,C,0
11742,45031,1960071000,1961268301,C,0
11743,45031,1961067200,1960405203,C,0
11744,45031,1961294701,1961070800,C,0
11745,45031,1450908103,1960077900,C,0
11746,45031,1450809300,1450069501,C,0
11747,45032,1451164001,1450992600,C,0
11748,45032,1450812704,1961054800,C,0
11749,45032,1450051102,1450069200,C,0
11750,45032,1451074300,1450053700,C,0
11751,45032,1451090500,1451190001,C,0
11752,45033,1451047900,1451069800,C,0
11753,45033,1451161101,1450048700,C,0
11754,45033,1450920800,1450920500,C,0
11755,45033,1451095200,1450811201,C,0
11756,45033,1961155600,1450815100,C,0
11757,45035,1451084500,1451089100,C,0
11758,45035,1960071506,1961047200,C,0
11759,45035,1451185601,1450913300,C,0
11760,45035,1451063600,1451101900,C,0
11761,45035,1450009415,1961244501,C,0
11762,45036,1450057206,1450573011,C,0
11763,45036,1961063200,1961048100,C,0
11764,45036,1960074800,1960077100,C,0
11765,45036,1960068301,1450050901,C,0
11766,45036,1451109800,1450420703,C,0
11767,45036,1960067400,1960992500,C,0
11768,45036,1450056356,1450056352,C,0
11769,45037,1961244101,1960919200,C,0
11770,45037,1961201301,1451187701,C,0
11771,45037,1961043400,1961230601,C,0
11772,45037,1961297201,1960243800,C,0
11773,45037,1450044700,1451184101,C,0
11774,45037,1451155801,1451177301,C,0
11775,45038,1960064600,1961207901,C,0
11776,45038,1451183801,1450994400,C,0
11777,45038,1961048200,1451064600,C,0
11778,45038,1451100200,1961053300,C,0
11779,45038,1451177001,1451102600,C,0
11780,45038,1451099100,1960068601,C,0
11781,45038,1450339300,1450927200,C,0
11782,45039,1960071501,1961257601,C,0
11783,45039,1961244201,1961244901,C,0
11784,45039,1451174601,1961070300,C,0
11785,45039,1450065200,1450339800,C,0
11786,45040,1451156101,1451084600,C,0
11787,45040,1450809400,1451050000,C,0
11788,45040,1450054700,1450924700,C,0
11789,45040,1451096500,1450055300,C,0
11790,45040,1450994701,1450049201,C,0
11791,45040,1960070202,1960056203,C,0
11792,45040,1960070202,1961203401,C,0
11793,45041,1451113400,1451196001,C,0
11794,45041,1960002000,1960000707,C,0
11795,45041,1961065100,1961057200,C,0
11796,45041,1961053500,1960070202,C,0
11797,45041,1450922400,1450677903,C,0
11798,45042,1450058000,1450055900,C,0
11799,45042,1451174401,1961030200,C,0
11800,45042,1450993600,1961071400,C,0
11801,45042,1961063100,1960985000,C,0
11802,45042,1960000812,1451165701,C,0
11803,45043,1961296001,1960695000,C,0
11804,45043,1960075901,1960694600,C,0
11805,45043,1450338700,1450010604,C,0
11806,45043,1960056002,1450058600,C,0
11807,45043,1961044000,1960070203,C,0
11808,45043,1450812001,1450065805,C,0
11809,45043,1450040900,1960068302,C,0
11810,45044,1450573619,1451096500,C,0
11811,45044,1450057106,1451191601,C,0
11812,45044,1450012600,1450003007,C,0
11813,45044,1450815300,1450049202,C,0
11814,45044,1451084200,1451105700,C,0
11815,45044,3880018500,1961064300,C,0
11816,45045,1451081700,1451118800,C,0
11817,45045,1961072300,1451188501,C,0
11818,45045,1960066302,1960988200,C,0
11819,45045,1451186201,1451111700,C,0
11820,45045,1450573215,1451088900,C,0
11821,45045,1960003503,1960047902,C,0
11822,45046,1450057110,1450339900,C,0
11823,45046,1961260401,1451100100,C,0
11824,45046,1450927200,1450914600,C,0
11825,45046,1961059600,1961233301,C,0
11826,45046,1451078200,1450068300,C,0
11827,45046,1960054800,1961063700,C,0
11828,45046,1450573217,1451192801,C,0
11829,45046,1450811803,1450573719,C,0
11830,45046,1451084100,1451069100,C,0
11831,45046,1960048501,1960066402,C,0
11832,45047,1450336800,1961302701,C,0
11833,45047,1451141200,1451153900,C,0
11834,45047,1451090800,1961233201,C,0
11835,45047,1960000807,1451055600,C,0
11836,45047,1450011902,1960990900,C,0
11837,45047,1450048700,1450421200,C,0
11838,45048,1451105800,1450810604,C,0
11839,45048,1451141500,1450049101,C,0
11840,45048,1450920000,1451089400,C,0
11841,45048,1450573126,1960075001,C,0
11842,45048,1450677700,1450929600,C,0
11843,45048,1451188601,1451190701,C,0
11844,45049,1451075700,1451055600,C,0
11845,45049,1450068700,1450050004,C,0
11846,45050,1961297301,1451179501,C,0
11847,45050,1960067902,1450994500,C,0
11848,45050,1451090900,1451085900,C,0
11849,45050,1451098900,1960077100,C,0
11850,45050,1960009507,1451086600,C,0
11851,45050,1961064800,1960072500,C,0
11852,45050,1450053100,1960078100,C,0
11853,45050,1450904600,1450044700,C,0
11854,45051,1451196101,1451190401,C,0
11855,45051,1960056601,1450920400,C,0
11856,45051,1450420603,1961198201,C,0
11857,45051,1451161401,1451092300,C,0
11858,45051,1451182501,1451161001,C,0
11859,45051,1961059100,1450923500,C,0
11860,45051,1451088100,1961071100,C,0
11861,45051,1450573126,1451047800,C,0
11862,45052,1451141000,1450044700,C,0
11863,45052,1450913200,1450928300,C,0
11864,45052,1450063807,1450012500,C,0
11865,45052,1960003506,1450993000,C,0
11866,45052,1961207301,1451086900,C,0
11867,45052,1450990500,1960065600,C,0
11868,45052,1451078400,1450928400,C,0
11869,45052,1960984400,1450421300,C,0
11870,45052,1960069500,1960071604,C,0
11871,45053,1450810100,1451053300,C,0
11872,45053,1451046200,1451184301,C,0
11873,45053,1451142100,1960066401,C,0
11874,45053,1450573620,1450048800,C,0
11875,45053,1961156900,1450050101,C,0
11876,45053,1451143800,1451184401,C,0
11877,45053,1451051500,1960070802,C,0
11878,45054,1450573203,1961235701,C,0
11879,45054,1451104500,1451052600,C,0
11880,45054,1960995200,1960003603,C,0
11881,45054,1450011705,1960066000,C,0
11882,45054,1451099200,1960530900,C,0
11883,45054,1961297001,1961259401,C,0
11884,45054,1451194901,1961235801,C,0
11885,45054,1960067600,1450922000,C,0
11886,45055,1961300901,1960990100,C,0
11887,45055,1960059701,1960075901,C,0
11888,45055,1451059900,1450068700,C,0
11889,45055,1451186401,1451185801,C,0
11890,45056,1960000715,1960229600,C,0
11891,45056,1451181201,1960006400,C,0
11892,45056,1450058200,1451065300,C,0
11893,45056,1451110000,1450572801,C,0
11894,45057,1450049903,1960081301,C,0
11895,45057,1960985200,1450924400,C,0
11896,45057,1960531300,1450063704,C,0
11897,45057,1450925000,1450069300,C,0
11898,45057,1450995003,1450011502,C,0
11899,45057,1450918700,1451095100,C,0
11900,45058,1451089400,1960988400,C,0
11901,45058,1451161401,1450047802,C,0
11902,45058,1960982400,1961047100,C,0
11903,45058,1451188301,1451089000,C,0
11904,45059,1961198401,1960010000,C,0
11905,45059,1961028600,1960000701,C,0
11906,45059,1961296401,1961259501,C,0
11907,45059,1961055000,1451112300,C,0
11908,45059,1960001701,1451073200,C,0
11909,45059,1451056600,1961203601,C,0
11910,45060,1961044800,1960068302,C,0
11911,45060,1451074700,1450918300,C,0
11912,45060,1450808003,1961198401,C,0
11913,45060,1961198501,1960070503,C,0
11914,45060,1451188501,1961268301,C,0
11915,45060,1960071606,1961057400,C,0
11916,45060,1451108500,1961069400,C,0
11917,45061,1450911400,1450921200,C,0
11918,45061,1960076100,1450807200,C,0
11919,45061,1961062300,1961055000,C,0
11920,45061,1450915400,1451175701,C,0
11921,45061,1451046700,1451188201,C,0
11922,45061,1451095400,1450057103,C,0
11923,45061,1960005802,1450003900,C,0
11924,45061,1960047501,1960048001,C,0
11925,45061,1450814800,1451095000,C,0
11926,45061,1961065200,1960066401,C,0
11927,45061,1450063900,1960005200,C,0
11928,45061,1960995100,1450925400,C,0
11929,45061,1450338700,1451084800,C,0
11930,45061,1451189501,1450923600,C,0
11931,45062,1961257001,1961268001,C,0
11932,45062,1960056001,1451093000,C,0
11933,45062,1961031200,1450049903,C,0
11934,45062,1450050401,1451078000,C,0
11935,45062,1450337800,1960064600,C,0
11936,45062,1960049600,1450421400,C,0
11937,45062,1450808200,1451083400,C,0
11938,45063,1960075901,1961036400,C,0
11939,45063,1451203201,1961229701,C,0
11940,45063,1450809201,1451091500,C,0
11941,45063,1961058300,1961072100,C,0
11942,45063,1451091300,1450573024,C,0
11943,45064,1451057600,1450063702,C,0
11944,45064,1451143000,1451140200,C,0
11945,45064,1450421500,1451163901,C,0
11946,45064,1451179201,1450050901,C,0
11947,45064,1451173001,1451177701,C,0
11948,45064,1961054700,1961059500,C,0
11949,45064,1451174201,1450814800,C,0
11950,45065,1450068200,1450905400,C,0
11951,45065,1450808402,1960071700,C,0
11952,45065,1961028900,1960071505,C,0
11953,45065,1450420000,1960919200,C,0
11954,45065,1960005200,1451093900,C,0
11955,45066,1960000714,1960067500,C,0
11956,45066,1451110600,1450812201,C,0
11957,45066,1960072302,1960073100,C,0
11958,45066,1451065400,1960080404,C,0
11959,45066,1961203501,1450057800,C,0
11960,45066,1451142000,1451047900,C,0
11961,45066,1960078400,1960003503,C,0
11962,45066,1451097100,1961300501,C,0
11963,45066,1960987400,1960241102,C,0
11964,45066,1451177501,1960994700,C,0
11965,45067,1450573714,1450904000,C,0
11966,45067,1961058100,1450812904,C,0
11967,45067,1960000718,1450065703,C,0
11968,45067,1961066500,1451102800,C,0
11969,45067,1961070900,1451088200,C,0
11970,45067,1451110000,1451094700,C,0
11971,45067,1451205401,1451175201,C,0
11972,45067,1961065700,1451091900,C,0
11973,45067,1451179601,1450048100,C,0
11974,45067,1961058600,1961207901,C,0
11975,45067,1450058500,1451073300,C,0
11976,45067,1450924900,1451083600,C,0
11977,45067,1450420603,1451085600,C,0
11978,45068,1961253001,1451084000,C,0
11979,45068,1450420704,1961042300,C,0
11980,45068,1451112400,1450420702,C,0
11981,45068,1451094600,1961063600,C,0
11982,45068,1960056112,1451099200,C,0
11983,45069,1451078800,1451195201,C,0
11984,45069,1450812304,1450809500,C,0
11985,45069,1451057100,1960695800,C,0
11986,45069,1451182501,1450810604,C,0
11987,45069,1960048801,1450903300,C,0
11988,45069,1450573215,1450573201,C,0
11989,45070,1960000805,1451173701,C,0
11990,45070,1961207901,1450573003,C,0
11991,45071,1451121200,1451096400,C,0
11992,45071,1961269101,1451192201,C,0
11993,45071,1450811901,1450810100,C,0
11994,45071,1450811303,1451053300,C,0
11995,45071,1960918800,1451157701,C,0
11996,45071,1450335401,1451090000,C,0
11997,45071,1451081600,1451138200,C,0
11998,45071,1450422113,1451088400,C,0
11999,45072,1450053306,1451174601,C,0
12000,45072,1451185801,1960057204,C,0
12001,45072,3880018500,1451084900,C,0
12002,45072,1960004800,1960066700,C,0
12003,45072,1961042900,1451116100,C,0
12004,45072,1450011502,1961256101,C,0
12005,45072,1960982500,1451172601,C,0
12006,45073,1451046900,1960003604,C,0
12007,45073,1451139000,1450420601,C,0
12008,45073,1960051403,1450051004,C,0
12009,45073,1451192601,1451138200,C,0
12010,45073,1451097000,1960073702,C,0
12011,45074,1451099800,1960919200,C,0
12012,45074,1451192401,1450422015,C,0
12013,45074,1450573112,1450811000,C,0
12014,45074,1960076504,1960080402,C,0
12015,45074,1451109400,1450009423,C,0
12016,45074,1450422012,1451185201,C,0
12017,45074,1450812201,1450573713,C,0
12018,45074,1450573614,1451114900,C,0
12019,45075,1450813605,1960056501,C,0
12020,45075,1450924400,1450814500,C,0
12021,45075,1451086100,1451087700,C,0
12022,45075,1450905200,1961071600,C,0
12023,45075,1450422015,1451102400,C,0
12024,45075,1451102600,1450811901,C,0
12025,45075,1961173800,1450905500,C,0
12026,45075,1450010504,1450573502,C,0
12027,45075,1961053300,1960068602,C,0
12028,45076,1960061702,1450908900,C,0
12029,45076,1451104400,1451089400,C,0
12030,45076,1450422115,1450050500,C,0
12031,45076,1450810700,1960048300,C,0
12032,45076,1451187901,1451100100,C,0
12033,45076,1450011804,1960062800,C,0
12034,45077,1450011904,1450063705,C,0
12035,45077,1451186601,1450810100,C,0
12036,45077,1961255801,1960068100,C,0
12037,45077,1960065500,1451078900,C,0
12038,45077,1450010604,1960078000,C,0
12039,45077,1451117900,1450339300,C,0
12040,45077,1451185301,1451097800,C,0
12041,45078,1961253401,1960062700,C,0
12042,45078,1451138700,1450420200,C,0
12043,45078,1450064300,1450420604,C,0
12044,45078,1450009418,1451116300,C,0
12045,45078,1450809102,1960080402,C,0
12046,45078,1451176301,1451172501,C,0
12047,45079,1451086300,1451051600,C,0
12048,45079,1961300901,1961198301,C,0
12049,45079,1451097800,1451101600,C,0
12050,45079,1960051803,1450056353,C,0
12051,45079,1961047900,1451111600,C,0
12052,45079,1961030700,1960071901,C,0
12053,45079,1960990600,1450807501,C,0
12054,45079,1451181201,1451138600,C,0
12055,45079,1450573404,1451101600,C,0
12056,45080,1450990800,1451078600,C,0
12057,45080,1961046300,1450056443,C,0
12058,45080,1451070300,1961042800,C,0
12059,45080,1451085600,1451105700,C,0
12060,45080,1451052600,1450422012,C,0
12061,45080,1961295801,1960992400,C,0
12062,45081,1450573714,1451090800,C,0
12063,45081,1450594600,1450069501,C,0
12064,45081,1451175101,1450807906,C,0
12065,45081,1961205201,1961203401,C,0
12066,45081,1451087200,1961259101,C,0
12067,45081,1960009200,1960068302,C,0
12068,45081,1450057208,1451100300,C,0
12069,45081,1451138400,1450044800,C,0
12070,45082,1451173401,1960988400,C,0
12071,45082,1451190201,1960068900,C,0
12072,45082,1961253201,1450420300,C,0
12073,45082,1451170201,1450051201,C,0
12074,45082,1450810603,1451098400,C,0
12075,45082,1960008500,1450926500,C,0
12076,45082,1451188601,1960057204,C,0
12077,45082,1960244000,1450056441,C,0
12078,45082,1450063807,1960000718,C,0
12079,45082,1451191601,1960002100,C,0
12080,45083,1960064102,1450992000,C,0
12081,45083,1961072500,1961266101,C,0
12082,45083,1450913600,1960055700,C,0
12083,45083,1451185701,1450046601,C,0
12084,45083,1961263301,1961263201,C,0
12085,45084,1960007404,1960077800,C,0
12086,45084,1451172501,1451195601,C,0
12087,45084,1961207501,1960058302,C,0
12088,45084,1451083800,1451092300,C,0
12089,45084,1961042600,1961057100,C,0
12090,45084,1960995600,1960070501,C,0
12091,45085,1960989500,1451085000,C,0
12092,45085,1961256801,1450069100,C,0
12093,45085,1961256601,1961204601,C,0
12094,45085,1450573613,1961229601,C,0
12095,45085,1450046501,1960405400,C,0
12096,45085,1450050901,1451105800,C,0
12097,45085,1960000717,1960530200,C,0
12098,45086,1450051003,1450815300,C,0
12099,45086,1961068100,1450915100,C,0
12100,45086,1450056446,1960066000,C,0
12101,45086,1450339900,1960005200,C,0
12102,45086,1451055700,1450908400,C,0
12103,45086,1960000713,1961230801,C,0
12104,45086,1451054600,1451176401,C,0
12105,45087,1450920900,1451184001,C,0
12106,45087,1961299901,1960005902,C,0
12107,45087,1451092400,1960060801,C,0
12108,45087,1961202701,1961207301,C,0
12109,45087,1450338900,1451191901,C,0
12110,45087,1960068701,1961173900,C,0
12111,45087,1960988200,1451105000,C,0
12112,45087,1961258101,1961301201,C,0
12113,45088,1960072700,1960064101,C,0
12114,45088,1960079000,1961237401,C,0
12115,45088,1450922800,1450065808,C,0
12116,45088,1960065402,1960055200,C,0
12117,45088,1451078500,1960071503,C,0
12118,45088,1450572902,1960000703,C,0
12119,45088,1451102900,1450049101,C,0
12120,45089,1961052300,1451190301,C,0
12121,45089,1450573311,1451099200,C,0
12122,45089,1960056113,1961072600,C,0
12123,45089,1960074100,1451155501,C,0
12124,45089,1451112100,1450421500,C,0
12125,45089,1961057500,1960003900,C,0
12126,45089,1450422115,1451189701,C,0
12127,45090,1450053303,1451050100,C,0
12128,45090,1960000815,1960007405,C,0
12129,45090,1451118700,1450995003,C,0
12130,45090,1451097300,1450811304,C,0
12131,45090,1960005801,1451112400,C,0
12132,45090,1450062402,1450924900,C,0
12133,45090,1960075800,1961054600,C,0
12134,45091,1960075800,1450002903,C,0
12135,45091,1451063700,1451083200,C,0
12136,45091,1451088100,1960989900,C,0
12137,45091,1451093100,1451165701,C,0
12138,45091,1961267001,1961266801,C,0
12139,45091,1451066000,1960217100,C,0
12140,45091,1961065200,1961230501,C,0
12141,45091,1961235701,1450994202,C,0
12142,45092,1451189001,1450812904,C,0
12143,45092,1451181001,1450065705,C,0
12144,45092,1451085800,1961305301,C,0
12145,45092,1450812601,1450809800,C,0
12146,45092,1960006206,1961202301,C,0
12147,45092,1451171101,1961054400,C,0
12148,45092,1450573401,1450056358,C,0
12149,45092,1451098400,1450420100,C,0
12150,45092,1451103700,1451095300,C,0
12151,45093,1450918100,1450915300,C,0
12152,45093,1450919500,1450911500,C,0
12153,45093,1961200101,1960073301,C,0
12154,45093,1450993300,1450908900,C,0
12155,45093,1451067600,1450992700,C,0
12156,45093,1960068701,1960068701,C,0
12157,45093,1451049100,1451118000,C,0
12158,45093,1961265301,1960244800,C,0
12159,45093,1960006205,1960072402,C,0
12160,45093,1450335301,1451081300,C,0
12161,45093,1450067300,1451156501,C,0
12162,45093,1960057500,1960056108,C,0
12163,45094,1451163501,1450051201,C,0
12164,45094,1960071601,1961072800,C,0
12165,45094,1960000815,1960241200,C,0
12166,45094,1451073700,1451105700,C,0
12167,45094,1961053900,1450573313,C,0
12168,45094,1451050000,1960990900,C,0
12169,45094,1451093900,1961244001,C,0
12170,45094,1451139700,1451141000,C,0
12171,45094,1961074300,1451080900,C,0
12172,45094,1961061600,1960080404,C,0
12173,45095,1961233401,1961049900,C,0
12174,45095,1450808500,1450573024,C,0
12175,45095,1450812100,1450807904,C,0
12176,45095,1451154901,1451069900,C,0
12177,45095,1451118400,1451157501,C,0
12178,45095,1450339400,1960004207,C,0
12179,45095,1961266901,1451172401,C,0
12180,45096,1450809102,1451052700,C,0
12181,45096,1450013800,1450065703,C,0
12182,45096,1451048900,1450048601,C,0
12183,45096,1961155900,1960048601,C,0
12184,45096,1451139700,1451105800,C,0
12185,45096,1960987600,1450812501,C,0
12186,45096,1450014600,1451189901,C,0
12187,45097,1450048402,1961256601,C,0
12188,45097,1960069700,1961046600,C,0
12189,45097,1451100200,1960244000,C,0
12190,45097,1451112300,1961055100,C,0
12191,45097,1961265001,1451186001,C,0
12192,45098,1451109500,1451165901,C,0
12193,45098,1960056211,1961059000,C,0
12194,45098,1450040900,1451138700,C,0
12195,45098,1961066200,1961068100,C,0
12196,45098,1451074200,1450810505,C,0
12197,45098,1450991300,1451114400,C,0
12198,45098,1450573313,1450040900,C,0
12199,45098,1450813000,1451190701,C,0
12200,45098,1451144000,1960007404,C,0
12201,45099,1450336700,1451184201,C,0
12202,45099,1450339800,1960049600,C,0
12203,45100,1450919900,1450421300,C,0
12204,45100,1450904200,1451102700,C,0
12205,45100,1450924300,1450916000,C,0
12206,45100,1451111600,1451204601,C,0
12207,45100,1960244700,1960226900,C,0
12208,45101,1451116700,1450813605,C,0
12209,45101,1961253701,1961268401,C,0
12210,45101,1451065300,1450420900,C,0
12211,45101,1451140300,1961200001,C,0
12212,45101,1451093100,1451083000,C,0
12213,45101,1450056900,1450050004,C,0
12214,45101,1961028500,1960069800,C,0
12215,45102,1960059000,1960987400,C,0
12216,45102,1451138500,1961261801,C,0
12217,45102,1451173301,1960241001,C,0
12218,45103,1451091200,1960004601,C,0
12219,45103,1960076402,1960064101,C,0
12220,45103,1451046800,1451138800,C,0
12221,45103,1451068500,1451116500,C,0
12222,45103,1960050500,1450057400,C,0
12223,45103,1961068700,1450925900,C,0
12224,45103,1451108400,1960005802,C,0
12225,45103,1451118500,1961056300,C,0
12226,45104,1450055300,1451080900,C,0
12227,45104,1451054400,1450011804,C,0
12228,45104,1960073503,1960068001,C,0
12229,45104,1450929301,1960073701,C,0
12230,45104,1450002906,1960063000,C,0
12231,45105,1961202601,1450994000,C,0
12232,45105,1451112000,1960993200,C,0
12233,45105,1451101100,1451186401,C,0
12234,45106,1451182201,1450069000,C,0
12235,45106,1451087500,1450573212,C,0
12236,45106,1451070200,1961057000,C,0
12237,45106,1960008902,1451186201,C,0
12238,45107,1961036200,1960074700,C,0
12239,45107,1960063300,1960053500,C,0
