id,departtime,from,to,vehicleClass,algorithm
11912,45060,1451163101,1451103700,C,0
11913,45060,1451084400,1451191301,C,0
11914,45060,1451091100,1960079705,C,0
11915,45060,1451093300,1961041600,C,0
11916,45060,1961265601,1961065200,C,0
11917,45061,1451059800,1451138200,C,0
11918,45061,1450906800,1960070001,C,0
11919,45061,1451174801,1450991102,C,0
11920,45061,1961297101,1961261201,C,0
11921,45061,1451052800,1961046700,C,0
11922,45061,1960983400,1961028600,C,0
11923,45061,1450050001,1960072002,C,0
11924,45061,1961044900,1960982400,C,0
11925,45061,1961233401,1961266201,C,0
11926,45061,1451153800,1450813400,C,0
11927,45061,1961155700,1450050004,C,0
11928,45061,1451073600,1450573024,C,0
11929,45061,1450915100,1450011805,C,0
11930,45061,1960068502,1960066301,C,0
11931,45062,1451091300,1450807602,C,0
11932,45062,1960000805,1451056300,C,0
11933,45062,1961045600,1960243700,C,0
11934,45062,1451084500,1450009600,C,0
11935,45062,1450573126,1960048602,C,0
11936,45062,1450421300,1451112200,C,0
11937,45062,1450994202,1451183001,C,0
11938,45063,1451156801,1450810505,C,0
11939,45063,1451060000,1450992800,C,0
11940,45063,1450915700,1450906900,C,0
11941,45063,1960072600,1960000714,C,0
11942,45063,1960072700,1960078800,C,0
11943,45064,1450573313,1450810606,C,0
11944,45064,1960071501,1960985200,C,0
11945,45064,1451174801,1451138600,C,0
11946,45064,1961063100,1451178601,C,0
11947,45064,1961062000,1961059200,C,0
11948,45064,1450011200,1451187601,C,0
11949,45064,1451081200,1450049903,C,0
11950,45065,1960983500,1960000717,C,0
11951,45065,1450339400,1450917300,C,0
11952,45065,1961298201,1960921500,C,0
11953,45065,1960053000,1960075800,C,0
11954,45065,1961256001,1960070702,C,0
11955,45066,1451155501,1960983200,C,0
11956,45066,1451103100,1451093300,C,0
11957,45066,1960987600,1960063600,C,0
11958,45066,1451046800,1961260401,C,0
11959,45066,1451051800,1451080000,C,0
11960,45066,1960985400,1450040900,C,0
11961,45066,1451096800,1961200401,C,0
11962,45066,1451111000,1450809000,C,0
11963,45066,1451104700,1451048000,C,0
11964,45066,1961253301,1960062000,C,0
11965,45067,1451178101,1960000715,C,0
11966,45067,1450052600,1960050000,C,0
11967,45067,1960080404,1960008901,C,0
11968,45067,1451155901,1451188501,C,0
11969,45067,1451096100,1451104900,C,0
11970,45067,1960004502,1960063000,C,0
11971,45067,1451109000,1961045300,C,0
11972,45067,1450905800,1961290201,C,0
11973,45067,1960982300,1960049500,C,0
11974,45067,1961068700,1960003505,C,0
11975,45067,1450924400,1450927400,C,0
11976,45067,1451101000,1451088000,C,0
11977,45067,1450929700,1960006800,C,0
11978,45068,1450924900,1450063707,C,0
11979,45068,1960059701,1961301201,C,0
11980,45068,1960062800,1960994700,C,0
11981,45068,1960079806,1450060500,C,0
11982,45068,1961301201,1960052301,C,0
11983,45069,1961244401,1450002905,C,0
11984,45069,1450903600,1450048700,C,0
11985,45069,1451090000,1451069400,C,0
11986,45069,1450674300,1451086900,C,0
11987,45069,1450057211,1450813102,C,0
11988,45069,1960068502,1961071200,C,0
11989,45070,1961232601,1450573714,C,0
11990,45070,1451138600,1451088300,C,0
11991,45071,1960530100,1451085200,C,0
11992,45071,1451192101,1450923400,C,0
11993,45071,1960001601,1451192301,C,0
11994,45071,1450993100,1960078000,C,0
11995,45071,1451099300,1450929700,C,0
11996,45071,1451163501,1961055800,C,0
11997,45071,1451190401,1961244301,C,0
11998,45071,1451071700,1450573613,C,0
11999,45072,1451171901,1451067500,C,0
12000,45072,1960982900,1450069000,C,0
12001,45072,1961299701,1451114200,C,0
12002,45072,1960002200,1960009800,C,0
12003,45072,1451165601,1450010504,C,0
12004,45072,1450337600,1960077500,C,0
12005,45072,1451171101,1960076404,C,0
12006,45073,1961067900,1451084600,C,0
12007,45073,1451190801,1451083000,C,0
12008,45073,1451095100,1451178801,C,0
12009,45073,1451101900,1450573503,C,0
12010,45073,1961036400,1960062200,C,0
12011,45074,1451170601,1450058100,C,0
12012,45074,1961259301,1960058302,C,0
12013,45074,1451113000,1451155801,C,0
12014,45074,1961045500,1450911700,C,0
12015,45074,1961258301,1450991202,C,0
12016,45074,1451111800,1451053800,C,0
12017,45074,1961262201,1960002000,C,0
12018,45074,1450815200,1961230601,C,0
12019,45075,1960001804,1451096400,C,0
12020,45075,1960081402,1961044900,C,0
12021,45075,1451098400,1451105000,C,0
12022,45075,1960007304,1450925700,C,0
12023,45075,1450054900,1960983100,C,0
12024,45075,1450573617,1451099600,C,0
12025,45075,1960058100,1450991600,C,0
12026,45075,1451060100,1960987400,C,0
12027,45075,1450011704,1450058400,C,0
12028,45076,1450056444,1451077900,C,0
12029,45076,1451091300,1451193401,C,0
12030,45076,1450049300,1450067300,C,0
12031,45076,1451093800,1960051802,C,0
12032,45076,1961265801,1961260701,C,0
12033,45076,1451182101,1960918900,C,0
12034,45077,1450927900,1450920800,C,0
12035,45077,1450060600,1451164701,C,0
12036,45077,1960055200,1451178901,C,0
12037,45077,1451045900,1450808700,C,0
12038,45077,1450421100,1451177801,C,0
12039,45077,1450902900,1450049201,C,0
12040,45077,1960241602,1960072302,C,0
12041,45078,1961294201,1450920200,C,0
12042,45078,1960988400,1451156901,C,0
12043,45078,1451116100,1960004000,C,0
12044,45078,1960007304,1960079000,C,0
12045,45078,1961053500,1961058200,C,0
12046,45078,1961035500,1961202301,C,0
12047,45079,1451103000,1450573615,C,0
12048,45079,1450927700,1961268201,C,0
12049,45079,1450050103,1450056443,C,0
12050,45079,1961030900,1960065800,C,0
12051,45079,1451095800,1450808800,C,0
12052,45079,1450927100,1450925400,C,0
12053,45079,1450807901,1451188301,C,0
12054,45079,1451057000,1450053306,C,0
12055,45079,1960078700,1451112300,C,0
12056,45080,1961028800,1961071000,C,0
12057,45080,1450811705,1451096200,C,0
12058,45080,1450335900,1960071302,C,0
12059,45080,1450338300,1451069500,C,0
12060,45080,1961061100,1450067800,C,0
12061,45080,1960049500,1961063800,C,0
12062,45081,1961299901,1451105100,C,0
12063,45081,1451053200,1961260701,C,0
12064,45081,1450811804,1451056200,C,0
12065,45081,1961042300,1450060100,C,0
12066,45081,1450812701,1451081500,C,0
12067,45081,1961253501,1450915700,C,0
12068,45081,1450913100,1451190601,C,0
12069,45081,1451185201,1961208101,C,0
12070,45082,1450422112,1450057109,C,0
12071,45082,1451193201,1450573312,C,0
12072,45082,1960244300,1450062600,C,0
12073,45082,1961267901,1960004800,C,0
12074,45082,1450813101,1451056800,C,0
12075,45082,1451047900,1960000714,C,0
12076,45082,1961028800,1961260001,C,0
12077,45082,1960007404,1450007602,C,0
12078,45082,1451072000,1450928400,C,0
12079,45082,1960243900,1960217001,C,0
12080,45083,1450573306,1451191901,C,0
12081,45083,1451140200,1960921400,C,0
12082,45083,1450335402,1961206101,C,0
12083,45083,1961266801,1960079500,C,0
12084,45083,1450047900,1451101200,C,0
12085,45084,1450042600,1451115000,C,0
12086,45084,1450050600,1451158401,C,0
12087,45084,1450992000,1960057600,C,0
12088,45084,1451178701,1450991500,C,0
12089,45084,1450813102,1451192701,C,0
12090,45084,1451119100,1960047800,C,0
12091,45085,1961203401,1960050000,C,0
12092,45085,1451181101,1960077000,C,0
12093,45085,1450335402,1450991800,C,0
12094,45085,1451066100,1450422113,C,0
12095,45085,1451085800,1451103500,C,0
12096,45085,1450904600,1450057700,C,0
12097,45085,1451142600,1960080404,C,0
12098,45086,1960060001,1961055400,C,0
12099,45086,1961255801,1961062800,C,0
12100,45086,1451192401,1960000812,C,0
12101,45086,1961062300,1450048502,C,0
12102,45086,1451194701,1961205301,C,0
12103,45086,1960216700,1960004602,C,0
12104,45086,1451052900,1451100100,C,0
12105,45087,1960062600,1450049300,C,0
12106,45087,1960048001,1451102300,C,0
12107,45087,1450002905,1451098500,C,0
12108,45087,1450929500,1961074000,C,0
12109,45087,1451115100,1450051201,C,0
12110,45087,1961237501,1960000600,C,0
12111,45087,1960990300,1960001804,C,0
12112,45087,1960984700,1961070700,C,0
12113,45088,1961202101,1960216903,C,0
12114,45088,1450810606,1961074600,C,0
12115,45088,1451193801,1451185101,C,0
12116,45088,1451084900,1961290101,C,0
12117,45088,1450056356,1960047602,C,0
12118,45088,1451188201,1450069402,C,0
12119,45088,1450908900,1960070503,C,0
12120,45089,1960990700,1960001803,C,0
12121,45089,1451090500,1960000717,C,0
12122,45089,1961207201,1451195001,C,0
12123,45089,1451104700,1450810604,C,0
12124,45089,1960060202,1960069400,C,0
12125,45089,1451096700,1450811806,C,0
12126,45089,1451059800,1451118400,C,0
12127,45090,1960060701,1451073300,C,0
12128,45090,1961254101,1960070002,C,0
12129,45090,1450595000,1450595200,C,0
12130,45090,1451187701,1960995000,C,0
12131,45090,1451178401,1961070300,C,0
12132,45090,1450573505,1451100500,C,0
12133,45090,1451105700,1450675802,C,0
12134,45091,1450676800,1960072200,C,0
12135,45091,1960060801,1961265801,C,0
12136,45091,1960229500,1450002905,C,0
12137,45091,1960218600,1960070400,C,0
12138,45091,1450677300,1451154100,C,0
12139,45091,1961028000,1450057500,C,0
12140,45091,1451091800,1450573011,C,0
12141,45091,1450068300,1451140500,C,0
12142,45092,1451059700,1450994000,C,0
12143,45092,1450047701,1451114500,C,0
12144,45092,1960405600,1450010103,C,0
12145,45092,1451108400,1451111000,C,0
12146,45092,1961261701,1960060500,C,0
12147,45092,1451087800,1450057700,C,0
12148,45092,1451115100,1451098200,C,0
12149,45092,1450807200,1451086600,C,0
12150,45092,1961260401,1961068600,C,0
12151,45093,1961065300,1960694600,C,0
12152,45093,1450009418,1450339900,C,0
12153,45093,1960243502,1961203601,C,0
12154,45093,1451188701,1960000716,C,0
12155,45093,1450674700,1450003007,C,0
12156,45093,1451204901,1451164701,C,0
12157,45093,1451096500,1451052400,C,0
12158,45093,1451059900,1451141800,C,0
12159,45093,1450573111,1961208001,C,0
12160,45093,1451045900,1450003006,C,0
12161,45093,1450061000,1450573021,C,0
12162,45093,1961036100,1960070400,C,0
12163,45094,1960001704,1960052900,C,0
12164,45094,1961063800,1960060102,C,0
12165,45094,1451085600,1961059200,C,0
12166,45094,1961045000,1451048100,C,0
12167,45094,1961204801,1450810606,C,0
12168,45094,1451202701,1450068400,C,0
12169,45094,1451189201,1450422113,C,0
12170,45094,1451082100,1961244801,C,0
12171,45094,1450056360,1451188801,C,0
12172,45094,1450011901,1960067901,C,0
12173,45095,1450010900,1450050204,C,0
12174,45095,1450914700,1960000712,C,0
12175,45095,1451084000,1451106000,C,0
12176,45095,1450807501,1960080301,C,0
12177,45095,1451178201,1961203701,C,0
12178,45095,1961069700,1960004700,C,0
12179,45095,1960070802,1450676201,C,0
12180,45096,1961263301,1960694600,C,0
12181,45096,1450926100,1450677904,C,0
12182,45096,1960066402,1960229600,C,0
12183,45096,1451181101,1450990500,C,0
12184,45096,1961290301,1960006104,C,0
12185,45096,1961199001,1960004300,C,0
12186,45096,1451098600,1451189901,C,0
12187,45097,1451109600,1450068800,C,0
12188,45097,1451075400,1451072600,C,0
12189,45097,1450338200,1451096000,C,0
12190,45097,1960003900,1960005902,C,0
12191,45097,1960988600,1451163101,C,0
12192,45098,1960051803,1961230601,C,0
12193,45098,1961262201,1961049900,C,0
12194,45098,1451140100,1451140800,C,0
12195,45098,1451120300,1451102800,C,0
12196,45098,1450573719,1450810605,C,0
12197,45098,1960066402,1960060500,C,0
12198,45098,1961199901,1960068301,C,0
12199,45098,1960241001,1961232701,C,0
12200,45098,1451155601,1961233401,C,0
12201,45099,1961044300,1451088000,C,0
12202,45099,1450573112,1450908004,C,0
12203,45100,1450010502,1451120600,C,0
12204,45100,1451104000,1960068702,C,0
12205,45100,1960990300,1960072800,C,0
12206,45100,1451075700,1961252301,C,0
12207,45100,1960071902,1960989200,C,0
12208,45101,1450053409,1450055100,C,0
12209,45101,1451165701,1450573713,C,0
12210,45101,1450903300,1450921700,C,0
12211,45101,1451099900,1961066400,C,0
12212,45101,1451104900,1960048801,C,0
12213,45101,1450420200,1451170901,C,0
12214,45101,1450810503,1450573312,C,0
12215,45102,1961201601,1960994200,C,0
12216,45102,1451094100,1961070300,C,0
12217,45102,1450918700,1450925500,C,0
12218,45103,1961263301,1961048200,C,0
12219,45103,1961258701,1961028700,C,0
12220,45103,1450810900,1450929401,C,0
12221,45103,1960049000,1960074500,C,0
12222,45103,1451179401,1450007602,C,0
12223,45103,1961263601,1451099100,C,0
12224,45103,1960982600,1961067400,C,0
12225,45103,1451156601,1960070203,C,0
12226,45104,1450056444,1450573619,C,0
12227,45104,1451052500,1450811000,C,0
12228,45104,1961035500,1450421400,C,0
12229,45104,1450049904,1451089100,C,0
12230,45104,1451081400,1450676201,C,0
12231,45105,1451053400,1451190801,C,0
12232,45105,1961072700,1961256401,C,0
12233,45105,1451112100,1450812501,C,0
12234,45106,1961064400,1451053700,C,0
12235,45106,1451088400,1450009423,C,0
12236,45106,1450060300,1450010502,C,0
12237,45106,1961155900,1450063704,C,0
12238,45107,1450064200,1450810604,C,0
12239,45107,1450913900,1961243201,C,0
12240,45107,1961030300,1451177001,C,0
12241,45107,1451117000,1960051000,C,0
12242,45107,1451084000,1450991400,C,0
12243,45107,1961235901,1961070000,C,0
12244,45107,1450914900,1451189201,C,0
12245,45108,1961267201,1960988100,C,0
12246,45108,1451059700,1450811403,C,0
12247,45108,1450911100,1450053410,C,0
12248,45108,1451112000,1451166201,C,0
12249,45109,1450908400,1960058200,C,0
12250,45109,1960530200,1960065301,C,0
12251,45109,1451075700,1451083300,C,0
12252,45109,1451174101,1450928300,C,0
12253,45109,1960073100,1451083600,C,0
12254,45110,1450340000,1961053400,C,0
12255,45110,1450573317,1451195701,C,0
12256,45110,1961252201,1961257301,C,0
12257,45110,1451116900,1451115500,C,0
12258,45110,1451085400,1450808006,C,0
12259,45110,1960070503,1960079000,C,0
12260,45110,1451193001,1450573402,C,0
12261,45111,1450062600,1960531200,C,0
12262,45111,1451086700,1450002906,C,0
12263,45111,1450011901,1451177301,C,0
12264,45111,1451104900,1450573101,C,0
12265,45111,1451046800,1450903600,C,0
12266,45112,1451090400,1450048800,C,0
12267,45112,1451192601,1450051002,C,0
12268,45112,1450922900,1450011901,C,0
12269,45112,1450812001,1451102600,C,0
12270,45112,1451073200,1961203201,C,0
12271,45112,1961235701,1451117100,C,0
12272,45112,1451141900,1450420603,C,0
12273,45112,1451065100,1960060900,C,0
12274,45112,1961202901,1451090900,C,0
12275,45112,1960243502,1960048601,C,0
12276,45113,1451182201,1451182001,C,0
12277,45113,1961253701,1450051002,C,0
12278,45113,1961207401,1960985500,C,0
12279,45113,1451184401,1451190401,C,0
12280,45114,1450904100,1450048800,C,0
12281,45114,1450808401,1451166401,C,0
12282,45114,1451116000,1450047704,C,0
12283,45114,1451114800,1450009500,C,0
12284,45114,1960073000,1451184201,C,0
12285,45114,1451093900,1450573503,C,0
12286,45114,1451097500,1960006700,C,0
12287,45115,1450920900,1961062600,C,0
12288,45115,1961062200,1960064500,C,0
12289,45115,1960051704,1961050000,C,0
12290,45116,1960071401,1451205001,C,0
12291,45116,1450812601,1450069100,C,0
12292,45116,1450572902,1960072301,C,0
12293,45116,1450811303,1451103600,C,0
12294,45117,1451089600,1450056352,C,0
12295,45117,1450067800,1450049202,C,0
12296,45117,1450012600,1961066800,C,0
12297,45117,1450994101,1960079100,C,0
12298,45117,1451057700,1960061200,C,0
12299,45117,1451051500,1451084300,C,0
12300,45117,1450815100,1450815200,C,0
12301,45117,1450068000,1960000814,C,0
12302,45118,1451106600,1451086000,C,0
12303,45118,1451075100,1450054700,C,0
12304,45118,1450051002,1451099000,C,0
12305,45119,1961073900,1960061802,C,0
12306,45119,1961257501,1450420500,C,0
12307,45119,1451181701,1450065707,C,0
12308,45119,1960001803,1961071400,C,0
12309,45119,1450011705,1451100100,C,0
12310,45119,1960047601,1451100000,C,0
12311,45119,1451106400,1960531300,C,0
12312,45120,1450047804,1450051201,C,0
12313,45120,1451114400,1451089100,C,0
12314,45120,1960985000,1960080403,C,0
12315,45120,1451104700,1450810700,C,0
12316,45120,1960244400,1450902601,C,0
12317,45120,1451193301,1960405104,C,0
12318,45120,1450908500,1451052600,C,0
12319,45120,1960063900,1961206001,C,0
12320,45120,1960065401,1450069501,C,0
12321,45120,1450678001,1450063803,C,0
12322,45121,1450930000,1961243501,C,0
12323,45121,1960075002,1960060102,C,0
12324,45121,1450807100,1450809000,C,0
12325,45121,1450013500,1451057000,C,0
12326,45121,1960056602,1960993500,C,0
12327,45121,1961252701,1961072200,C,0
12328,45121,1451183701,1450007602,C,0
12329,45122,1450992400,1960074200,C,0
12330,45122,1960004800,1960056902,C,0
12331,45122,1451051400,1451184801,C,0
12332,45122,1451096100,1450809600,C,0
12333,45122,1451158501,1450056359,C,0
12334,45123,1451080100,1451088100,C,0
12335,45123,1450010503,1451189201,C,0
12336,45123,1961030300,1451190401,C,0
12337,45123,1450053409,1960003503,C,0
12338,45123,1451078200,1451175301,C,0
12339,45123,1960073503,1451052800,C,0
12340,45124,1451052500,1450811404,C,0
12341,45124,1960982800,1960000812,C,0
12342,45124,1451077800,1450044800,C,0
12343,45124,1451074800,1960984700,C,0
12344,45124,1451079800,1451187901,C,0
12345,45124,1450677902,1960053000,C,0
12346,45124,1451101300,1450573721,C,0
12347,45124,1961294601,1961243501,C,0
12348,45125,1450923200,1450421300,C,0
12349,45125,1960066200,1960070202,C,0
12350,45125,1451084600,1451185601,C,0
12351,45125,1450572902,1450050104,C,0
12352,45125,1451185001,1960059501,C,0
12353,45125,1960075002,1961205201,C,0
12354,45126,1961057200,1960007304,C,0
12355,45126,1450920200,1451092000,C,0
12356,45126,1450339200,1450811804,C,0
12357,45126,1960076604,1961205501,C,0
12358,45126,1451192601,1450811602,C,0
12359,45127,1961290401,1961229601,C,0
12360,45127,1450051003,1450806900,C,0
12361,45127,1451055900,1960064202,C,0
12362,45127,1961267001,1960993100,C,0
12363,45127,1961048200,1960076001,C,0
12364,45127,1450908002,1451178601,C,0
12365,45127,1451069000,1451190401,C,0
12366,45128,1961252001,1961056900,C,0
12367,45128,1451103700,1451180601,C,0
12368,45128,1961053400,1960066200,C,0
12369,45128,1451173001,1450013402,C,0
12370,45128,1450811102,1451082900,C,0
12371,45128,1451048400,1451055100,C,0
12372,45128,1451052800,1450809600,C,0
12373,45129,1960047501,1451165701,C,0
12374,45129,1450052500,1960994800,C,0
12375,45129,1451049100,1450420604,C,0
12376,45130,1451085000,1451104600,C,0
12377,45130,1451177501,1450917000,C,0
12378,45130,1961045600,1450920200,C,0
12379,45130,1961300101,1961263801,C,0
12380,45130,1961243301,1961059500,C,0
12381,45130,1960056502,1451184101,C,0
12382,45130,1960057400,1960994800,C,0
12383,45130,1450905600,1961235601,C,0
12384,45131,1451097800,1960008400,C,0
12385,45131,1960062500,1961058200,C,0
12386,45131,1451087400,1450573201,C,0
12387,45131,1451091000,1450056353,C,0
12388,45131,1451101400,1451191201,C,0
12389,45131,1960242400,1960245000,C,0
12390,45131,1450573716,1960531100,C,0
12391,45131,1450420704,1451093100,C,0
12392,45131,1450048501,1960057300,C,0
12393,45132,1960241101,1451118300,C,0
12394,45132,1450994802,1451176401,C,0
12395,45132,1451060500,1450420900,C,0
12396,45132,1451090500,1961052400,C,0
12397,45132,1960000707,1450573615,C,0
12398,45133,1450811805,1961046200,C,0
12399,45133,1450809700,1450047900,C,0
12400,45133,1960072200,1451092500,C,0
12401,45133,1960068402,1961254301,C,0
12402,45133,1451098700,1960008800,C,0
12403,45133,1960073504,1451155301,C,0
12404,45133,1450008303,1451112800,C,0
12405,45133,1451085000,1961048600,C,0
12406,45134,1960076303,1451112100,C,0
12407,45134,1450009319,1960048900,C,0
12408,45134,1960007103,1450420604,C,0
12409,45134,1960007105,1960009200,C,0
12410,45134,1961050500,1450421600,C,0
12411,45134,1450420602,1961267101,C,0
12412,45134,1451204401,1961235701,C,0
12413,45134,1960051701,1450809202,C,0
12414,45135,1960994100,1961260401,C,0
12415,45135,1451055800,1450573005,C,0
12416,45135,1451116400,1450812703,C,0
12417,45135,1451091100,1451156001,C,0
12418,45135,1451186701,1451174401,C,0
12419,45135,1450994903,1450010900,C,0
12420,45135,1450811304,1451094200,C,0
12421,45135,1960060101,1961028800,C,0
12422,45135,1961298701,1451193501,C,0
12423,45135,1961296701,1961066100,C,0
12424,45135,1450812501,1451093000,C,0
12425,45135,1960048002,1451194901,C,0
12426,45136,1451141900,1961265401,C,0
12427,45136,1450812703,1450046601,C,0
12428,45136,1451087500,1451192601,C,0
12429,45136,1450811803,1451188801,C,0
12430,45136,1451184801,1961203001,C,0
12431,45136,1960056002,1961205601,C,0
12432,45137,1961046900,1450069300,C,0
12433,45137,1960986600,1450421400,C,0
12434,45137,1450067800,1450009302,C,0
12435,45137,1960055700,1451097900,C,0
12436,45137,1960984300,1960982400,C,0
12437,45137,1961028900,1451116100,C,0
12438,45137,1450807904,1960056502,C,0
12439,45137,1960048802,1960061500,C,0
12440,45137,1450810505,1451073300,C,0
12441,45138,1450990500,1451116900,C,0
12442,45138,1450676002,1960059801,C,0
12443,45138,1451182701,1960072001,C,0
12444,45138,1960530900,1450007700,C,0
12445,45138,1960530200,1960071506,C,0
12446,45138,1960072100,1450049400,C,0
12447,45138,1961243301,1960061801,C,0
12448,45139,1961031100,1960059701,C,0
12449,45139,1451205601,1961044400,C,0
12450,45139,1450008402,1451093700,C,0
12451,45139,1960987600,1961065600,C,0
12452,45139,1960047501,1961071200,C,0
12453,45140,1960067100,1961054800,C,0
12454,45140,1450921600,1450916200,C,0
12455,45140,1960226900,1961230801,C,0
12456,45140,1961206501,1450420602,C,0
12457,45140,1450675801,1960069300,C,0
12458,45141,1451195101,1451085400,C,0
12459,45141,1450808006,1450056353,C,0
12460,45141,1451080100,1450808500,C,0
12461,45141,1451084200,1450573201,C,0
12462,45141,1451118900,1450067700,C,0
12463,45141,1451072900,1960073900,C,0
12464,45141,1451144600,1450420000,C,0
12465,45141,1451179601,1451101200,C,0
12466,45141,1450420602,1451085200,C,0
12467,45142,1450927900,1450422015,C,0
12468,45142,1450811203,1451102100,C,0
12469,45142,1961296101,1960000714,C,0
12470,45142,1451162401,1451140800,C,0
12471,45142,1451143700,1450908700,C,0
12472,45142,1450813605,1450573304,C,0
12473,45142,1450808301,1451154300,C,0
12474,45142,1451091900,1960992700,C,0
12475,45142,1961063400,1960067905,C,0
12476,45142,1450810505,1451088200,C,0
12477,45142,1960072800,1960060002,C,0
12478,45143,1961206001,1961058100,C,0
12479,45143,1450067900,1450002903,C,0
12480,45143,1450338800,1450062100,C,0
12481,45143,1961295301,1450009800,C,0
12482,45144,1451100500,1450910500,C,0
12483,45144,1450011804,1960066700,C,0
12484,45144,1450573112,1961065100,C,0
12485,45144,1451086300,1450920100,C,0
12486,45144,1451196301,1450008100,C,0
12487,45144,1451180001,1451056300,C,0
12488,45144,1960000815,1450573021,C,0
12489,45145,1450048100,1450041000,C,0
12490,45145,1961036200,1960405900,C,0
12491,45145,1960695800,1960074902,C,0
12492,45145,1450927500,1450049300,C,0
12493,45145,1450420704,1450002907,C,0
12494,45145,1451086200,1450573719,C,0
12495,45145,1451173301,1451057000,C,0
12496,45145,1451196401,1451085500,C,0
12497,45145,1451183101,1960991400,C,0
12498,45145,1960241400,1960069901,C,0
12499,45146,1451066600,1450049400,C,0
12500,45146,1450573215,1451192401,C,0
12501,45146,1450916200,1960047501,C,0
12502,45146,1451078000,1451195801,C,0
12503,45146,1451106300,1961064600,C,0
12504,45147,1451183501,1450049101,C,0
12505,45147,1451177001,1961054100,C,0
12506,45147,1450012300,1451072900,C,0
12507,45147,1451186201,1451185701,C,0
12508,45147,1960076800,1450808301,C,0
12509,45147,1961154600,1451112400,C,0
12510,45148,1451170301,1450068500,C,0
12511,45148,1451182501,1960067904,C,0
12512,45148,1451091400,1451095600,C,0
12513,45148,1451140500,1961030800,C,0
12514,45148,1961042500,1960990900,C,0
12515,45148,1961046900,1960073801,C,0
12516,45148,1960062500,1451184401,C,0
12517,45148,1960053700,1960530100,C,0
12518,45148,1451083700,1451184601,C,0
12519,45148,1450811805,1450676700,C,0
12520,45149,1451045700,1451158801,C,0
12521,45149,1451081500,1450056444,C,0
12522,45149,1451189001,1450812902,C,0
12523,45149,1961045700,1961302501,C,0
12524,45149,1960007103,1961061500,C,0
12525,45149,1450813101,1960062200,C,0
12526,45150,1450420702,1451138600,C,0
12527,45150,1961230701,1451091000,C,0
12528,45150,1451114700,1961263401,C,0
12529,45151,1450923500,1450922400,C,0
12530,45151,1451192001,1960921400,C,0
12531,45151,1450573213,1451173001,C,0
12532,45151,1450594400,1960405600,C,0
12533,45152,1450810505,1960051100,C,0
12534,45152,1961065100,1450068600,C,0
12535,45152,1451045900,1451095100,C,0
12536,45152,1450420603,1451085100,C,0
12537,45152,1451107100,1960050000,C,0
12538,45153,1451095700,1451080900,C,0
12539,45153,1450056444,1960057003,C,0
12540,45153,1960075400,1960530500,C,0
12541,45153,1451157601,1450057900,C,0
12542,45154,1450807602,1961060800,C,0
12543,45154,1451100500,1450012004,C,0
12544,45154,1450907700,1450924600,C,0
12545,45154,1960695000,1960074700,C,0
12546,45154,1960070501,1960695000,C,0
12547,45154,1960009505,1960217001,C,0
12548,45154,1451069000,1960056108,C,0
12549,45154,1451082500,1451164801,C,0
12550,45155,1451174501,1960080404,C,0
12551,45155,1961027900,1960070502,C,0
12552,45155,1450056443,1451099500,C,0
12553,45155,1961028200,1450420701,C,0
12554,45155,1451091800,1960226900,C,0
12555,45155,1450904000,1960050900,C,0
12556,45155,1451165601,1450917100,C,0
12557,45156,1961099000,1960049300,C,0
12558,45156,1960982600,1960047501,C,0
12559,45156,1451100200,1450918700,C,0
12560,45156,1450008100,1450902100,C,0
12561,45157,1960001801,1960048900,C,0
12562,45157,1450909400,1960989600,C,0
12563,45157,1451097200,1961235701,C,0
12564,45157,1450908900,1450573613,C,0
12565,45157,1960065800,1450421500,C,0
12566,45157,1450044700,1960048601,C,0
12567,45157,1960048900,1450009314,C,0
12568,45157,1960079200,1961062900,C,0
12569,45157,1961055700,1960078600,C,0
12570,45157,1960695600,1961046800,C,0
12571,45158,1960919000,1450051002,C,0
12572,45158,1960070204,1961201201,C,0
12573,45158,1450905100,1451155401,C,0
12574,45158,1960047800,1960078300,C,0
12575,45158,1451048400,1450572802,C,0
12576,45158,1960001701,1451140800,C,0
12577,45159,1960048601,1450068600,C,0
12578,45159,1450009319,1451194001,C,0
12579,45159,1960047800,1960007405,C,0
12580,45159,1961300401,1961296701,C,0
12581,45159,1451053500,1451092000,C,0
12582,45159,1451183301,1451115100,C,0
12583,45160,1450003004,1450049903,C,0
12584,45160,1960079805,1450573317,C,0
12585,45160,1961154600,1451104600,C,0
12586,45160,1960064600,1960075002,C,0
12587,45160,1960226900,1451162901,C,0
12588,45160,1450914900,1451093600,C,0
12589,45160,1960056113,1960056209,C,0
12590,45160,1450062500,1450927200,C,0
12591,45160,1450572901,1451188201,C,0
12592,45161,1961237501,1961257301,C,0
12593,45161,1451152900,1960081401,C,0
12594,45161,1960009800,1450002907,C,0
12595,45161,1960988300,1960990000,C,0
12596,45161,1451182401,1451117100,C,0
12597,45161,1451142600,1451091500,C,0
12598,45161,1450902601,1960074000,C,0
12599,45161,1450925700,1450050202,C,0
12600,45162,1451202601,1450910202,C,0
12601,45162,1961264501,1450420300,C,0
12602,45162,1450815300,1451088500,C,0
12603,45162,1451186001,1451121300,C,0
12604,45163,1960077100,1960079900,C,0
12605,45163,1450812902,1450422015,C,0
12606,45163,1961047900,1450040900,C,0
12607,45163,1960004109,1961061600,C,0
12608,45163,1451102500,1450808600,C,0
12609,45164,1450993900,1450995004,C,0
